index,word,sentenceId,sentence,decision,categories,rationale,severeInappropriate
202,endure,12769181,"The mountains endure, as we must.",pass,[],"Mountains enduring as people must is a concise, understandable figurative use of endure.",false
203,panic,12764926,The crisis put everyone in a state of panic.,pass,[],A crisis putting everyone into panic gives panic a clear emotional state meaning.,false
204,assurance,12768696,You walk with the assurance of one who knows their path.,pass,[],Assurance in the walk of someone who knows their path gives assurance a clear confidence meaning.,false
205,promising,12777404,"He held her hand, promising never to let go.",pass,[],Holding a hand while promising support gives promising a familiar interpersonal use.,false
206,fabric,10789701,Velvet fabric is often seen as a sign of luxury.,pass,[],Velvet fabric as a sign of luxury gives fabric a concrete material meaning.,false
207,responsible,10164869,Tom was responsible for more than one significant scientific breakthrough.,pass,[],Being responsible for a scientific breakthrough gives responsible a clear causal-accountability meaning.,false
208,revolutionary,12026335,"By ""revolutionary Marxist,"" do you mean Marxist-Leninist?",reject,"[""public-controversy"",""political-heavy""]","The phrase revolutionary Marxist opens a political-ideology classification dispute, making revolutionary less accessible than a neutral innovation example.",false
209,impact,12768026,Tom read about the impact of global warming on agriculture.,pass,[],The impact of global warming on agriculture is a clear environmental cause-and-effect context.,false
210,circulation,12092157,"The redesigned banknote went into circulation on Thursday, but may take some time to show up everywhere.",pass,[],A banknote entering circulation is a direct economic use that clearly shows circulation.,false
211,barely,9365594,I can barely scrape by on what I'm making now.,pass,[],Scraping by on income is a natural financial phrase that directly illustrates barely.,false
212,donation,10719771,The donation page doesn't allow you to say what it's for.,pass,[],A donation page asking what the money is for gives donation a clear practical meaning.,false
213,tick,12112952,Cookie has a tick on her forehead.,pass,[],A tick on a forehead is a concrete animal-parasite reference that makes tick clear.,false
214,prey,10513877,Owls can prey on skunks because they have no sense of smell.,pass,[],Owls preying on skunks gives prey a clear animal relationship without graphic detail.,false
215,ambition,12775028,Is there a limit to human ambition?,pass,[],"The question about a limit to human ambition is a direct, accessible abstract example.",false
216,skeptical,10154439,"There is a physical reality, but we must be skeptical of our knowledge of it.",pass,[],Being skeptical about knowledge in a physical world gives skeptical a clear questioning attitude.,false
217,enroll,12766031,Did Mary enroll in a new learning course?,pass,[],Enrolling in a learning course is a familiar education context that directly shows enroll.,false
218,clone,10782358,Creating a digital clone of someone's voice is now easier than ever.,pass,[],A digital voice clone is a contemporary but understandable technology example that clearly teaches clone.,false
219,aspect,12765015,The crisis affected every aspect of their lives.,pass,[],Every aspect of their lives is a standard whole-and-part use that clearly teaches aspect.,false
220,behavior,12380875,Tom's behavior this evening has been asinine.,pass,[],Calling behavior asinine is a direct and familiar evaluative use of behavior.,false
221,lease,10054477,We're signing a new lease on Sunday.,pass,[],Signing a new lease is a common housing transaction that makes lease clear.,false
222,mass,11633644,"The overwhelming majority of mass shooters could pass a psychiatric evaluation, and many did.",reject,"[""violence"",""medical-heavy""]","Mass shooters and psychiatric evaluations place mass in an explicit violence and mental-health debate, creating a severe unsuitable context.",true
223,opponent,10819676,Tom made his opponent tap out.,pass,[],An opponent tapping out is a recognizable sports context that directly illustrates opponent.,false
224,variation,12351522,"Garnets vary considerably in chemical composition, but the variation is limited within a certain range.",reject,"[""specialist-background"",""context-too-hard""]",Garnet chemistry and composition ranges require specialist background that overwhelms the ordinary variation meaning.,false
225,luggage,10236661,Stow your carry-on luggage in the overhead compartments.,pass,[],Stowing carry-on luggage overhead is a concrete travel instruction that clearly shows luggage.,false
226,loyalty,12777546,Do you think loyalty is the key to lasting love?,pass,[],Loyalty as a key to lasting love gives loyalty a familiar relationship meaning.,false
227,border,11986097,You can't deport people or keep them from crossing the border without employing authoritarianism.,reject,"[""public-controversy"",""political-heavy""]","Deportation, border crossing, and authoritarianism make border part of a charged immigration argument rather than a neutral spatial context.",false
228,evaluate,12262025,I don't understand French well enough to evaluate poetry in the language.,pass,[],Not understanding French well enough to evaluate poetry gives evaluate a clear judgment meaning.,false
229,issue,12311342,A big conservation issue is the co-existence of people and animals.,pass,[],A conservation issue involving people and animals gives issue a clear public-problem meaning.,false
230,disregard,10104687,He has a maverick disregard for protocol.,pass,[],A maverick disregard for protocol gives disregard a clear attitude toward rules.,false
231,stability,12765327,They fought to maintain peace and stability in the galaxy.,pass,[],Maintaining peace and stability in a galaxy gives stability a clear condition-of-order meaning.,false
232,propaganda,9101344,You are not immune to propaganda.,pass,[],"Not being immune to propaganda is a concise, direct civic-media context that clearly teaches propaganda.",false
233,boring,12406383,"The lecture was pretty boring, so I started to doze off.",pass,[],A boring lecture causing sleepiness gives boring a familiar classroom context.,false
234,crucial,12767033,Data protection is crucial in the modern age.,pass,[],Data protection being crucial in the modern age is a clear contemporary importance context.,false
235,definitely,9415502,One of these potatoes was definitely bad.,pass,[],"One potato being definitely bad is a simple, concrete example of definitely.",false
236,bronze,12092164,The artifacts included statues and pieces made of bronze and terracotta.,pass,[],Bronze and terracotta artifacts give bronze a clear material-and-history context.,false
237,trial,12766130,Will the justice system face challenges in this trial?,pass,[],A justice-system trial is a direct legal context that clearly shows trial.,false
238,signal,11166812,Tom changed lanes without using his turn signal.,pass,[],Changing lanes without a turn signal is a familiar driving situation that clearly demonstrates signal.,false
239,stock,11158344,Major U.S. stock markets made strong gains Tuesday as strong earnings reports encouraged investors.,pass,[],Stock markets and earnings reports give stock a direct financial-market meaning in a complete news-style example.,false
240,mechanical,10233192,One of the benefits of using mechanical pencils is that you don't need to use a pencil sharpener.,pass,[],Mechanical pencils provide a concrete everyday object for mechanical and the comparison explains their practical benefit.,false
241,challenge,12768718,I see the potential in every challenge I face.,pass,[],Facing potential in every challenge gives challenge a familiar difficulty meaning in a short first-person statement.,false
242,communication,12759817,Tom thinks that open communication is key to mutual learning.,pass,[],Open communication supporting mutual learning is a clear interpersonal and education context.,false
243,sticky,11545071,When flaxseeds are wet they become very sticky on the outside.,pass,[],Wet flaxseeds becoming sticky is a concrete physical-property context that places the target at the center.,false
244,outbreak,12765267,Tom volunteered to assist with medical care during the outbreak.,pass,[],Volunteering during a medical outbreak places outbreak in a clear public-health event context without graphic detail.,false
245,lens,12768690,I see the world through a lens of possibility.,pass,[],A lens of possibility is a familiar figurative viewpoint expression that clearly demonstrates lens.,false
246,shaft,10762622,Tom fell down an elevator shaft.,pass,[],"Falling down an elevator shaft gives shaft a concrete structural meaning in a brief, non-graphic accident context.",false
247,nominate,10735613,The director has asked the board to nominate him for a second term.,pass,[],A director asking a board to nominate someone is a clear formal selection context.,false
248,offspring,8488055,"If he were still of this world, his offspring would be prosperous.",reject,"[""death-heavy"",""context-dependent""]",The euphemism if he were still of this world makes offspring depend on an unexplained death and does not provide a neutral family context.,false
249,magnetic,11095233,They're saying that the Sun's magnetic field is about to reverse or flip its polarity.,pass,[],The Sun's magnetic field changing polarity gives magnetic a precise but accessible science context.,false
250,expense,10849744,Can this be written off as a business expense?,pass,[],Writing something off as a business expense is a familiar accounting use that clearly shows expense.,false
251,schedule,10101905,I'm still trying to sort my schedule out.,pass,[],Sorting out a personal schedule is a common planning action that directly teaches schedule.,false
252,novelty,10161822,Tom gave Mary a novelty pencil sharpener for her birthday.,pass,[],"A novelty pencil sharpener is a concrete gift designed for unusual amusement, making novelty clear.",false
253,howl,12775768,They heard the howl of coyotes.,pass,[],"Hearing coyotes howl is a short, natural animal-sound context with no distracting background.",false
254,impose,11690637,It's sick and perverted that parents want to impose cis ideology on elementary school children.,reject,"[""hate"",""public-controversy""]",The insult-laden claim about cis ideology and children is a severe identity controversy that makes impose unsafe for default learning.,true
255,versus,10873733,"She found what she called a ""small but significant"" difference in reading text from screen versus paper.",pass,[],Comparing reading on screens versus paper gives versus a direct contrast meaning in an ordinary study context.,false
256,drought,12767967,How does Tom keep his garden thriving during a drought?,pass,[],Keeping a garden thriving during drought gives drought a concrete environmental condition.,false
257,wealthy,11745973,Mary used to work as a governess for a wealthy family.,pass,[],A governess working for a wealthy family makes wealthy clear as financially prosperous.,false
258,bandage,9805138,How do I apply a bandage?,pass,[],Asking how to apply a bandage is a direct first-aid context with the target central and no graphic detail.,false
259,ferry,12764744,They took a ferry to a nearby island for the day.,pass,[],Taking a ferry to an island is a simple transport example that makes ferry immediately concrete.,false
260,tendency,10139773,Sorry about my tendency to text people manifestos.,pass,[],Admitting a tendency to text long messages gives tendency a clear habitual-behavior use.,false
261,productivity,12777172,He seeks to improve team productivity.,pass,[],Improving team productivity is a familiar workplace goal that makes productivity clear.,false
262,norm,12776599,She questions the norm with courage.,pass,[],Questioning a norm with courage shows norm as an accepted social standard.,false
263,volume,10077494,Could you turn the volume up? I can't make out what they're saying from my apartment.,pass,[],Asking to turn up the volume while listening from another apartment is a natural everyday audio context.,false
264,vegetation,12382543,The vegetation changes and becomes sparser as temperatures rise and conditions get drier.,pass,[],Vegetation becoming sparser as conditions dry gives vegetation a clear plant-cover meaning.,false
265,reaction,11351019,She had a reaction to the anesthesia she was given prior to plastic surgery.,pass,[],"A reaction to anesthesia is a direct medical response example, and the target is clear in the complete sentence.",false
266,purchase,12152150,The cash register cannot be opened without a purchase.,pass,[],A cash register requiring a purchase gives purchase a clear transaction meaning.,false
267,collision,10142197,"After the collision, Tom and Mary exchanged insurance information.",pass,[],Exchanging insurance information after a collision is a familiar accident-response context.,false
268,giggle,12776746,He whispered something that made her giggle.,pass,[],A whispered remark causing giggling gives giggle a clear light social-reaction meaning.,false
269,athlete,11518314,No trans woman has ever been the top athlete at any women's sport.,reject,"[""hate"",""public-controversy""]","The sweeping claim about trans women and women's sports is an exclusionary identity controversy, not a safe neutral context for athlete.",true
270,cope,12764976,She found healing through teaching others to cope.,pass,[],Healing through teaching others to cope gives cope a clear manage-difficulty meaning.,false
271,tow,12308532,How much money can you make as a tow truck driver?,pass,[],A question about a tow-truck driver's earnings gives tow a concrete vehicle-service context.,false
272,merely,11624364,Medieval England buried people alive for merely associating with Jews.,reject,"[""hate"",""death-heavy""]","Burial alive for associating with Jews combines historical antisemitic persecution and explicit violence, so merely is in a severe unsuitable context.",true
273,element,10808836,Tom seemed out of his element.,pass,[],Being out of one's element is a common idiom that clearly presents element as a situation or domain.,false
274,drain,12401431,I pulled a huge hair clog out of the bathroom sink drain.,pass,[],Removing a hair clog from a sink drain is a concrete household action that makes drain unambiguous.,false
275,spite,7335526,"In spite of everything, Tom is happy.",pass,[],In spite of everything is a common concessive phrase that clearly demonstrates spite in its idiomatic use.,false
276,distinct,13025321,"When you're starving, you don't act like your usual self. Have a legally distinct candy bar.",reject,"[""context-too-hard"",""weak-teaching-value""]","Legally distinct candy bar is a niche trademark joke tied to a starvation setup, so distinct is not taught in a broadly useful neutral context.",false
277,enforce,6366624,The absentee landlord requires a state to enforce his claims to the property.,reject,"[""specialist-background"",""political-heavy""]","An absentee landlord, state enforcement, and property claims create a dense legal-political argument that overwhelms enforce.",false
278,grant,10172551,"""I'll grant you three wishes,"" said the genie.",pass,[],A genie promising three wishes is a familiar narrative use of grant as give or allow.,false
279,contaminate,11148934,David Paige says it is important not to contaminate Mars with a microbe that could spread.,pass,[],Keeping a microbe from contaminating Mars gives contaminate a clear scientific cause-and-effect context.,false
280,devise,12417932,We need to devise a plan.,pass,[],Devising a plan is a direct planning use with the target central and the syntax uncomplicated.,false
281,acceptance,11558339,Reading this sentence constitutes acceptance of its terms and conditions.,pass,[],Legal terms and conditions constituting acceptance give acceptance a clear formal-contract meaning.,false
282,suburb,9090592,He wouldn't know a suburb unless he took a wrong turn.,reject,"[""context-dependent"",""weak-teaching-value""]",The wrong-turn joke provides no concrete explanation of suburb and makes the target depend on an odd negative characterization.,false
283,depression,7249248,Tom was diagnosed with autism and severe depression.,reject,"[""medical-heavy""]",Autism and severe depression make depression part of a personal diagnostic context that is too medically sensitive for a default example.,false
284,vicious,11846785,A lot of the most vicious transphobes are chasers.,reject,"[""hate"",""public-controversy""]","The claim about vicious transphobes and chasers is hostile identity discourse, so vicious is not presented in a safe neutral context.",true
285,conservative,12465799,"Tom was very Catholic, but not in a conservative way.",reject,"[""religious-heavy"",""public-controversy""]",The sentence uses Catholic identity to qualify conservative and therefore teaches the target inside a religious-political generalization.,false
286,bruise,10755767,That's going to leave a bruise.,pass,[],Leaving a bruise is a simple physical-result example that makes the noun clear without graphic description.,false
287,immune,10354036,You're not immune to the virus.,pass,[],Being immune to a virus is a direct health-related example of resistance.,false
288,imitate,13420210,Danish just sounds impossible to imitate.,pass,[],Finding Danish hard to imitate shows imitate as reproduce another sound or style.,false
289,survival,12766032,Is there enough food for survival on the island?,pass,[],Asking whether food is sufficient for survival on an island makes survival clear as continued living.,false
290,religious,11593686,There are good lessons to be found in every religious tradition.,pass,[],Lessons in every religious tradition give religious a neutral descriptive use without advocating a belief.,false
291,commit,11563914,"If you commit a crime, don't post about it online.",pass,[],The crime-and-posting warning directly uses commit to mean carry out an offense.,false
292,emotion,12777851,Can we find balance between reason and emotion?,pass,[],Balancing reason and emotion gives emotion a familiar contrast with thought.,false
293,mobile,10783492,African banks are turning to mobile phones to entice the many Africans who don't use banks.,reject,"[""public-controversy"",""unnatural-English""]","The sentence generalizes about African banking and uses an awkward many Africans who do not use banks construction, so mobile is not a reliable neutral model.",false
294,overhead,12364859,"Migrant birds such as the sandhill crane fly overhead, moving south.",pass,[],Migrating birds flying overhead is a concrete spatial-direction example that is easy to visualize.,false
295,collapse,10320564,The whole thing is about to collapse.,pass,[],The whole thing about to collapse is a direct physical-failure context with the target unmistakable.,false
296,intrinsic,9694653,Tom lacks intrinsic motivation to study French.,pass,[],Intrinsic motivation to study French gives intrinsic a clear built-in or internal meaning in a learning context.,false
297,equator,12388999,The nineteen islands that make up the Galapagos lie along the equator one thousand kilometers west of Ecuador.,pass,[],Galapagos islands lying along the equator provides a precise geography context for the target.,false
298,provided,12765295,Tom provided first aid to injured civilians during the emergency.,pass,[],"Providing first aid to injured civilians clearly teaches provided as supplied help, without graphic description.",false
299,extinct,12154755,Stegosaurs dwindled in the Cretaceous and appear to have gone extinct before the end of the period.,pass,[],Stegosaurs disappearing before the end of the period gives extinct a clear species-survival meaning in a factual science context.,false
